call_id,cell_id,layout_id,gravity_mode,model_key,format_valid,response_attempt_count,correct,questions,accuracy,error,provider_cost_usd,prompt_tokens,completion_tokens
FallingAlt_9_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_9_upward,FallingAlt_9,upward,qwen,1,1,1,1,1.0,,0.00450125,12122,288
Falling_10_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_10_downward,Falling_10,downward,qwen,1,1,2,2,1.0,,0.00486265,12226,456
Falling_10_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_10_upward,Falling_10,upward,qwen,1,1,2,2,1.0,,0.00508495,12226,570
Falling_1_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_1_downward,Falling_1,downward,qwen,1,1,2,2,1.0,,0.0101725,12220,3180
Falling_1_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_1_upward,Falling_1,upward,qwen,1,1,1,1,1.0,,0.004404725,12119,239
Falling_2_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_2_downward,Falling_2,downward,qwen,1,1,2,2,1.0,,0.006565,12226,1329
Falling_2_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_2_upward,Falling_2,upward,qwen,1,1,1,1,1.0,,0.004556825,12119,317
Falling_3_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_3_downward,Falling_3,downward,qwen,1,1,2,2,1.0,,0.00529555,12226,678
Falling_3_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_3_upward,Falling_3,upward,qwen,1,1,1,1,1.0,,0.004375475,12119,224
Falling_5_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_5_downward,Falling_5,downward,qwen,1,1,2,2,1.0,,0.01228045,12226,4260
Falling_5_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_5_upward,Falling_5,upward,qwen,1,1,2,2,1.0,,0.0059137,12226,995
Falling_6_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_6_downward,Falling_6,downward,qwen,1,1,3,3,1.0,,0.011913525,12327,4055
Falling_6_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_6_upward,Falling_6,upward,qwen,1,1,2,2,1.0,,0.00476515,12226,406
Falling_7_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_7_downward,Falling_7,downward,qwen,1,1,1,1,1.0,,0.004375475,12119,224
Falling_7_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_7_upward,Falling_7,upward,qwen,1,1,1,2,0.5,,0.00490165,12220,477
Falling_8_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_8_downward,Falling_8,downward,qwen,1,1,1,1,1.0,,0.004498325,12119,287
Falling_8_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_8_upward,Falling_8,upward,qwen,1,1,2,2,1.0,,0.00529165,12220,677
Falling_9_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_9_downward,Falling_9,downward,qwen,1,1,1,1,1.0,,0.004445675,12119,260
Falling_9_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_9_upward,Falling_9,upward,qwen,1,1,1,1,1.0,,0.004418375,12119,246
Prevention_10_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_10_downward,Prevention_10,downward,qwen,1,1,2,2,1.0,,0.01196455,12226,4098
Prevention_10_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_10_upward,Prevention_10,upward,qwen,1,1,2,2,1.0,,0.0109057,12226,3555
Prevention_1_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_1_downward,Prevention_1,downward,qwen,1,1,1,1,1.0,,0.005644925,12119,875
Prevention_1_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_1_upward,Prevention_1,upward,qwen,1,1,2,2,1.0,,0.0049972,12226,525
Prevention_2_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_2_downward,Prevention_2,downward,qwen,1,1,2,2,1.0,,0.018265,12220,7330
Prevention_2_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_2_upward,Prevention_2,upward,qwen,1,1,1,1,1.0,,0.004352075,12119,212
Prevention_3_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_3_downward,Prevention_3,downward,qwen,1,1,1,1,1.0,,0.005436275,12119,768
Prevention_3_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_3_upward,Prevention_3,upward,qwen,1,1,1,1,1.0,,0.004484675,12119,280
Prevention_4_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_4_downward,Prevention_4,downward,qwen,1,1,1,1,1.0,,0.005100875,12119,596
Prevention_4_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_4_upward,Prevention_4,upward,qwen,1,1,1,1,1.0,,0.004396925,12119,235
Prevention_5_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_5_downward,Prevention_5,downward,qwen,1,1,1,2,0.5,,0.00505375,12220,555
Prevention_5_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_5_upward,Prevention_5,upward,qwen,1,1,1,1,1.0,,0.004615325,12119,347
Prevention_7_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_7_downward,Prevention_7,downward,qwen,1,1,1,1,1.0,,0.004595825,12119,337
Prevention_7_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_7_upward,Prevention_7,upward,qwen,1,1,1,1,1.0,,0.004361825,12119,217
Prevention_8_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_8_downward,Prevention_8,downward,qwen,1,1,1,1,1.0,,0.004675775,12119,378
Prevention_8_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_8_upward,Prevention_8,upward,qwen,1,1,1,1,1.0,,0.004445675,12119,260
Remove_10_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_10_downward,Remove_10,downward,qwen,1,1,2,2,1.0,,0.0052741,12226,667
Remove_10_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_10_upward,Remove_10,upward,qwen,0,1,0,2,0.0,"RuntimeError: HTTP 400: {""error"":{""message"":""Provider returned error"",""code"":400,""metadata"":{""raw"":""data: {\""error\"":{\""code\"":\""data_inspection_failed\"",\""param\"":null,\""message\"":\""Input image data may contain inappropriate content.\"",\""type\"":\""data_inspection_failed\""},\""id\"":\""chatcmpl-53015625-04b4-96fd-a2b4-b02d8e882474\""}\n\n"",""provider_name"":""Alibaba"",""is_byok"":false}},""user_id"":""[redacted]""}",0.0,0,0
Remove_1_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_1_downward,Remove_1,downward,qwen,1,1,1,1,1.0,,0.004394,12116,234
Remove_1_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_1_upward,Remove_1,upward,qwen,1,1,1,1,1.0,,0.00459095,12116,335
Remove_2_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_2_downward,Remove_2,downward,qwen,1,1,1,1,1.0,,0.00435695,12116,215
Remove_2_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_2_upward,Remove_2,upward,qwen,1,1,2,2,1.0,,0.0048841,12214,469
Remove_5_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_5_downward,Remove_5,downward,qwen,1,1,1,1,1.0,,0.0043745,12116,224
Remove_5_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,qwen,1,1,3,3,1.0,,0.00535275,12318,692
Remove_6_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_6_downward,Remove_6,downward,qwen,1,1,1,1,1.0,,0.004511,12116,294
Remove_6_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_6_upward,Remove_6,upward,qwen,1,1,1,1,1.0,,0.00447785,12116,277
Remove_7_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,qwen,1,1,2,2,1.0,,0.0046852,12214,367
Remove_7_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,qwen,1,1,2,2,1.0,,0.0051337,12214,597
Remove_8_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,qwen,1,1,2,2,1.0,,0.00465595,12214,352
Remove_8_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,qwen,1,1,2,2,1.0,,0.004849,12214,451
Remove_9_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,qwen,1,1,2,2,1.0,,0.00470275,12214,376
Remove_9_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,qwen,1,1,2,2,1.0,,0.0049348,12214,495
